5049,Arkansas,Fulton County,57,456.84,50.0,12.4,-10.9,129.0,1033.9,25.24,suppressed,suppressed,,0,0,20.18,2.39,9.1,23.9,26.04,0.7,0.6688,0.95,Hotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,7,1.0,28.0,,0.16,0.1486,1,0.2143,0.2143,1,817.5,17.2414,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,12477,Non-metro,Noncore,"Completely rural or less than 2,500 urban population, not adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5051,Arkansas,Garland County,448,450.77,74.32,13.44,-2.48,1019.0,1025.3,37.52,suppressed,suppressed,0.0,6,0,146.67,2.41,11.2,18.6,24.29,0.7,0.828,0.56,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,3,57,8.14,12.88,0.5833,0.1314,0.0445,4,0.3677,0.1448,2,772.74,14.4886,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,99386,Metro,Small metro,"Counties in metro areas of fewer than 250,000 population",3017804,331996199,2021-07-28-weekly
5053,Arkansas,Grant County,86,470.85,62.26,21.08,1.08,204.0,1116.89,2.0,0,0.00,0.0,0,0,28.91,2.64,5.0,14.5,18.46,0.3,0.3541,0.65,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,821.24,20.5446,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,18265,Metro,Medium metro,"Counties in metro areas of 250,000 to 1 million population",3017804,331996199,2021-07-28-weekly
5055,Arkansas,Greene County,169,372.86,94.25,10.82,2.2,1007.0,2221.73,20.6,0,0.00,-100.0,5,0,78.46,2.6,6.9,16.3,16.27,0.3,0.5834,0.4,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,11,1.57,11.58,10.0,0.0481,0.0271,1,0.1,0.0,1,615.55,9.8263,Higher risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,45325,Non-metro,Micropolitan,"Urban population of 20,000 or more, adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5057,Arkansas,Hempstead County,25,116.11,66.67,6.51,4.77,169.0,784.88,46.96,0,0.00,0.0,0,0,29.6,2.72,9.9,24.3,18.49,0.2,0.9468,0.8,ModerateBurden,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,1,0.14,2.17,,0.0093,0.0,1,0.0,0.0,1,208.99,4.5775,Lower risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,21532,Non-metro,Noncore,"Urban population of 2,500 to 19,999, adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5059,Arkansas,Hot Spring County,186,550.77,60.34,21.22,5.55,509.0,1507.21,45.01,suppressed,suppressed,,3,0,54.89,2.54,8.5,17.6,19.34,0.4,0.8188,0.75,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,0,5,0.71,22.44,-0.1667,,,0,,,0,929.79,18.9535,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,33771,Non-metro,Micropolitan,"Urban population of 2,500 to 19,999, adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5061,Arkansas,Howard County,38,287.84,137.5,11.2,1.58,241.0,1825.48,54.49,0,0.00,0.0,0,0,22.43,2.59,9.1,19.2,18.07,0.4,0.9045,0.84,ModerateBurden,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,2,0.29,13.33,-0.5,0.1714,0.0191,1,0.0,0.0,1,401.45,10.5794,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,13202,Non-metro,Noncore,"Urban population of 2,500 to 19,999, adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5063,Arkansas,Independence County,152,401.85,21.6,8.33,-1.44,648.0,1713.15,24.14,suppressed,suppressed,0.0,4,0,49.51,2.54,8.6,17.3,17.95,0.3,0.7525,0.41,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,25,3.57,15.22,0.0,0.2126,0.0541,1,0.3407,-0.0659,1,811.63,8.9744,Higher risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,37825,Non-metro,Micropolitan,"Urban population of 2,500 to 19,999, not adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5065,Arkansas,Izard County,65,476.92,0.0,4.85,-7.11,474.0,3477.88,57.48,suppressed,suppressed,-50.0,0,0,23.47,2.5,7.2,17.1,26.11,0.2,0.5697,0.75,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,0,0.0,0.0,,0.0,0.0,1,,,0,990.53,7.6129,Moderate risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,13629,Non-metro,Noncore,"Completely rural or less than 2,500 urban population, not adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5067,Arkansas,Jackson County,48,287.10,118.18,2.43,0.64,288.0,1722.59,-14.03,0,0.00,0.0,0,0,26.38,2.33,8.1,23.3,18.27,0.4,0.765,0.84,EmergingHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,460.55,2.0867,Lowest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,16719,Non-metro,Noncore,"Urban population of 2,500 to 19,999, adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5069,Arkansas,Jefferson County,307,459.42,37.05,7.91,0.41,1366.0,2044.18,28.14,suppressed,suppressed,0.0,9,0,76.8,2.39,7.9,23.2,17.98,0.1,0.9436,0.63,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,30,4.29,13.27,0.3636,0.1211,0.017,1,0.0,0.0,1,917.34,7.7303,Moderate risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,66824,Metro,Small metro,"Counties in metro areas of fewer than 250,000 population",3017804,331996199,2021-07-28-weekly
5071,Arkansas,Johnson County,66,248.33,32.0,13.38,1.33,157.0,590.71,-5.42,0,0.00,0.0,0,0,40.28,2.6,11.0,22.4,16.88,0.3,0.8768,0.76,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,13,1.86,14.44,1.1667,0.0587,0.0254,1,0.2857,0.1071,1,481.6,12.6935,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,26578,Non-metro,Noncore,"Urban population of 2,500 to 19,999, not adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5073,Arkansas,Lafayette County,suppressed,suppressed,-20.0,9.38,6.15,32.0,483.09,3.23,suppressed,suppressed,,0,0,12.54,2.37,10.0,22.2,24.71,0.0,0.7898,0.97,ModerateBurden,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,150.97,6.3492,Moderate risk of transmission in schools,substantial,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,6624,Non-metro,Noncore,"Completely rural or less than 2,500 urban population, adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5075,Arkansas,Lawrence County,32,195.05,-15.79,2.64,-1.49,569.0,3468.24,11.79,0,0.00,0.0,0,0,27.92,2.47,7.8,17.7,19.92,0.7,0.6471,0.88,ModerateBurden,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,0,0.0,0.0,,0.0,0.0,1,,,0,432.77,3.3395,Lower risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,16406,Non-metro,Noncore,"Urban population of 2,500 to 19,999, adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5077,Arkansas,Lee County,13,146.78,8.33,6.25,-9.97,176.0,1987.13,137.84,0,0.00,0.0,0,0,14.7,2.31,8.5,26.0,20.18,0.1,0.9656,0.96,ModerateBurden,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,361.3,9.2,Higher risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,8857,Non-metro,Noncore,"Urban population of 2,500 to 19,999, not adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5079,Arkansas,Lincoln County,24,184.28,200.0,12.5,9.33,104.0,798.53,65.08,0,0.00,-100.0,0,0,23.19,2.34,7.4,18.6,15.89,0.4,0.8134,0.95,ModerateBurden,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,314.8,8.982,Higher risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,13024,Metro,Small metro,"Counties in metro areas of fewer than 250,000 population",3017804,331996199,2021-07-28-weekly
5081,Arkansas,Little River County,32,261.03,33.33,7.25,4.35,138.0,1125.7,0.0,0,0.00,0.0,0,0,23.03,2.25,6.2,15.8,20.94,1.2,0.6306,0.86,ModerateBurden,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,2,0.29,8.0,,0.0,0.0,1,,,0,473.12,5.0725,Moderate risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,12259,Metro,Small metro,"Counties in metro areas of fewer than 250,000 population",3017804,331996199,2021-07-28-weekly
5083,Arkansas,Logan County,67,312.12,59.52,10.76,5.54,158.0,736.05,17.91,0,0.00,0.0,0,0,30.31,2.5,8.0,21.1,20.48,0.8,0.8045,0.88,Hotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,2,4,0.57,10.53,1.0,0.0451,-0.0113,2,,,0,493.8,8.2192,Higher risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,21466,Non-metro,Noncore,"Urban population of 2,500 to 19,999, adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5085,Arkansas,Lonoke County,325,443.33,55.5,13.21,2.68,992.0,1353.18,22.92,suppressed,suppressed,-75.0,7,0,95.04,2.66,7.6,12.2,13.8,0.4,0.3309,0.49,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,767.98,12.0067,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,73309,Metro,Medium metro,"Counties in metro areas of 250,000 to 1 million population",3017804,331996199,2021-07-28-weekly
5087,Arkansas,Madison County,46,277.51,-19.3,7.92,-6.89,202.0,1218.63,87.04,suppressed,suppressed,100.0,0,0,19.87,2.58,11.4,16.8,19.37,0.8,0.6535,0.6,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,675.68,10.3226,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,16576,Metro,Medium metro,"Counties in metro areas of 250,000 to 1 million population",3017804,331996199,2021-07-28-weekly
5089,Arkansas,Marion County,100,599.02,1.01,20.93,4.12,172.0,1030.31,-23.89,suppressed,suppressed,,1,0,27.97,2.44,7.0,20.6,29.1,0.7,0.5175,0.66,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,1299.87,18.593,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,16694,Non-metro,Noncore,"Completely rural or less than 2,500 urban population, not adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5091,Arkansas,Miller County,72,166.45,10.77,4.51,-0.15,288.0,665.79,49.22,0,0.00,0.0,0,0,69.13,2.53,10.7,21.2,17.2,0.6,0.9124,0.89,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,337.52,4.5738,Lower risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,43257,Metro,Small metro,"Counties in metro areas of fewer than 250,000 population",3017804,331996199,2021-07-28-weekly
5093,Arkansas,Mississippi County,77,189.42,140.63,10.33,2.27,426.0,1047.94,27.16,suppressed,suppressed,,0,0,45.14,2.49,7.9,25.8,15.05,0.1,0.9554,0.98,Hotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,2,0,0.0,0.0,,0.0122,-0.0143,2,,,0,285.36,9.3298,Higher risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,40651,Non-metro,Micropolitan,"Urban population of 20,000 or more, adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5095,Arkansas,Monroe County,15,223.85,-37.5,7.69,0.91,52.0,776.0,-11.86,suppressed,suppressed,,0,0,11.04,2.16,9.9,28.1,24.06,0.1,0.8516,0.99,ModerateBurden,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,626.77,7.2072,Moderate risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,6701,Non-metro,Noncore,"Urban population of 2,500 to 19,999, not adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5097,Arkansas,Montgomery County,19,211.44,216.67,21.62,4.95,37.0,411.75,105.56,0,0.00,0.0,0,0,11.52,2.35,12.0,18.9,27.0,1.4,0.7,0.88,ModerateBurden,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,300.47,20.0,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,8986,Non-metro,Noncore,"Completely rural or less than 2,500 urban population, adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5099,Arkansas,Nevada County,25,302.96,4.17,0.0,-1.61,225.0,2726.61,20.97,suppressed,suppressed,0.0,0,0,13.36,2.5,8.7,27.7,20.99,0.2,0.8841,0.91,ModerateBurden,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,642.27,0.7299,Lowest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,8252,Non-metro,Noncore,"Urban population of 2,500 to 19,999, not adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5101,Arkansas,Newton County,38,490.13,52.0,16.54,2.84,127.0,1638.08,73.97,suppressed,suppressed,,0,0,9.44,2.68,7.5,14.2,27.24,1.1,0.2815,0.51,ModerateBurden,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,851.28,15.5,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,7753,Non-metro,Micropolitan,"Completely rural or less than 2,500 urban population, not adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5103,Arkansas,Ouachita County,90,384.91,104.55,10.75,-4.06,335.0,1432.73,37.86,suppressed,suppressed,0.0,0,0,31.91,2.36,7.4,24.1,21.1,0.2,0.8656,0.67,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,7,1.0,7.14,2.5,0.035,0.0233,1,0.1071,0.0357,1,603.03,12.4568,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,23382,Non-metro,Micropolitan,"Urban population of 2,500 to 19,999, not adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5105,Arkansas,Perry County,70,669.54,70.73,20.9,6.52,201.0,1922.53,31.37,0,0.00,-100.0,0,0,18.96,2.74,6.0,17.0,20.49,0.3,0.636,0.92,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,1214.73,18.0791,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,10455,Metro,Medium metro,"Counties in metro areas of 250,000 to 1 million population",3017804,331996199,2021-07-28-weekly
5107,Arkansas,Phillips County,136,764.82,288.57,19.89,2.31,563.0,3166.12,106.23,0,0.00,0.0,2,0,25.56,2.51,9.3,33.2,19.5,0.0,0.9239,0.94,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,5,0.71,14.71,0.6667,0.0918,0.0714,1,,,0,961.65,19.1388,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,17782,Non-metro,Micropolitan,"Urban population of 2,500 to 19,999, adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5109,Arkansas,Pike County,46,429.18,155.56,8.82,1.62,170.0,1586.12,36.0,0,0.00,0.0,0,0,17.84,2.47,10.3,16.6,20.48,0.3,0.7124,0.79,ModerateBurden,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,559.81,8.1356,Higher risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,10718,Non-metro,Noncore,"Completely rural or less than 2,500 urban population, not adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5111,Arkansas,Poinsett County,82,348.52,90.7,8.5,-1.89,941.0,3999.49,60.31,suppressed,suppressed,0.0,0,0,31.02,2.51,11.5,21.8,18.37,0.2,0.8268,0.9,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,527.03,9.2278,Higher risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,23528,Metro,Small metro,"Counties in metro areas of fewer than 250,000 population",3017804,331996199,2021-07-28-weekly
5113,Arkansas,Polk County,39,195.35,160.0,6.49,2.37,154.0,771.39,58.76,0,0.00,0.0,0,0,23.28,2.44,11.6,24.5,23.63,1.2,0.8949,0.7,ModerateBurden,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,6,0.86,10.0,0.2,0.0738,0.0286,1,0.3143,-0.1429,1,270.49,5.5777,Moderate risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,19964,Non-metro,Noncore,"Urban population of 2,500 to 19,999, not adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5115,Arkansas,Pope County,161,251.28,38.79,6.63,-0.36,1313.0,2049.26,45.73,0,0.00,0.0,4,0,78.86,2.66,9.1,18.5,16.17,0.4,0.7936,0.73,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,6,0.86,5.45,-0.3333,0.0626,0.0191,1,0.1948,0.0779,1,444.81,6.7751,Moderate risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,64072,Non-metro,Micropolitan,"Urban population of 20,000 or more, not adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5117,Arkansas,Prairie County,22,272.89,69.23,6.94,-1.12,72.0,893.08,16.13,0,0.00,0.0,0,0,12.44,2.12,8.2,15.7,23.92,0.4,0.6548,0.93,ModerateBurden,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,520.96,7.4627,Moderate risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,8062,Non-metro,Noncore,"Completely rural or less than 2,500 urban population, adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5119,Arkansas,Pulaski County,1612,411.32,28.14,11.61,1.64,8191.0,2090.02,2.23,14,3.57,366.67,6,0,516.74,2.46,8.6,17.0,16.08,0.2,0.6287,0.52,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,7,247,35.29,11.4,0.133,0.1222,0.016,9,0.2672,0.0457,8,815.75,10.8005,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,391911,Metro,Medium metro,"Counties in metro areas of 250,000 to 1 million population",3017804,331996199,2021-07-28-weekly
5121,Arkansas,Randolph County,32,178.19,45.45,4.75,1.64,316.0,1759.66,63.73,0,0.00,0.0,0,0,27.53,2.31,8.5,18.3,19.74,0.6,0.7166,0.9,ModerateBurden,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,1,0.14,2.5,-0.8571,0.0,-0.025,1,0.0,0.0,1,334.11,4.1257,Lower risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,17958,Non-metro,Noncore,"Urban population of 2,500 to 19,999, not adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5125,Arkansas,Saline County,521,425.52,27.7,12.58,0.95,1804.0,1473.41,8.67,suppressed,suppressed,0.0,5,0,169.21,2.68,6.1,8.5,18.15,0.3,0.3325,0.5,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,2,17,2.43,8.42,-0.2273,0.1017,0.0337,2,0.3688,0.0057,2,829.81,12.1247,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,122437,Metro,Medium metro,"Counties in metro areas of 250,000 to 1 million population",3017804,331996199,2021-07-28-weekly
5127,Arkansas,Scott County,16,155.63,-15.79,8.33,2.27,84.0,817.04,-15.15,suppressed,suppressed,,0,1,11.52,2.69,8.8,22.1,21.45,1.5,0.8873,0.84,ModerateBurden,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,2,0.29,11.76,-0.6667,0.1765,-0.042,1,,,0,486.33,7.1038,Moderate risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,10281,Non-metro,Noncore,"Urban population of 2,500 to 19,999, adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5129,Arkansas,Searcy County,59,748.64,1.72,11.82,-9.97,110.0,1395.76,41.03,0,0.00,0.0,0,0,11.83,2.39,7.3,21.1,25.99,1.2,0.4376,0.71,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,1674.91,15.9575,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,7881,Non-metro,Noncore,"Completely rural or less than 2,500 urban population, not adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5131,Arkansas,Sebastian County,324,253.47,45.29,8.27,-2.64,1028.0,804.21,43.78,suppressed,suppressed,0.0,9,0,240.65,2.48,10.7,20.3,16.42,1.3,0.8328,0.47,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,3,57,8.14,10.3,0.0556,0.1046,0.0151,4,0.2131,0.0081,2,442.0,9.3517,Higher risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,127827,Metro,Medium metro,"Counties in metro areas of 250,000 to 1 million population",3017804,331996199,2021-07-28-weekly
5133,Arkansas,Sevier County,35,205.80,118.75,6.5,1.01,200.0,1175.99,119.78,0,0.00,0.0,0,0,30.08,2.92,14.7,21.0,14.95,1.9,0.7675,0.89,ModerateBurden,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,317.52,6.1856,Moderate risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,17007,Non-metro,Noncore,"Urban population of 2,500 to 19,999, adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5135,Arkansas,Sharp County,69,395.60,50.0,5.21,-4.59,480.0,2751.98,88.24,suppressed,suppressed,100.0,0,0,28.86,2.29,7.1,21.6,26.4,0.6,0.6191,0.87,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,1900-01-01,0,0,,,,,,0,,,0,710.93,6.8027,Moderate risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,17442,Non-metro,Noncore,"Urban population of 2,500 to 19,999, not adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5123,Arkansas,St. Francis County,61,244.06,48.78,8.89,-2.27,405.0,1620.39,-9.6,0,0.00,-100.0,0,0,39.38,2.45,10.3,26.6,16.84,0.2,0.9691,0.86,Hotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,5,0.71,8.62,0.6667,0.0345,0.0148,1,0.1191,0.0952,1,436.1,10.0821,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,24994,Non-metro,Micropolitan,"Urban population of 2,500 to 19,999, adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5137,Arkansas,Stone County,50,399.81,177.78,3.02,1.26,364.0,2910.6,60.35,suppressed,suppressed,,0,0,20.62,2.48,7.5,22.5,27.9,0.3,0.5102,0.73,EmergingHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,0,0.0,0.0,,0.0,0.0,1,,,0,551.74,2.5381,Lowest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,12506,Non-metro,Noncore,"Completely rural or less than 2,500 urban population, not adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5139,Arkansas,Union County,72,186.13,80.0,7.67,1.52,391.0,1010.81,0.26,0,0.00,0.0,0,0,37.22,2.47,10.6,20.1,18.4,0.7,0.8054,0.47,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,2,0.29,2.89,0.0,0.1116,0.0505,1,0.25,0.0278,1,299.88,6.9142,Moderate risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,38682,Non-metro,Micropolitan,"Urban population of 2,500 to 19,999, not adjacent to a metro area",3017804,331996199,2021-07-28-weekly
5141,Arkansas,Van Buren County,52,314.29,-11.86,16.94,5.06,124.0,749.47,22.77,suppressed,suppressed,,0,0,23.31,2.41,10.5,18.8,26.69,0.4,0.7226,0.85,SustainedHotspot,2021-07-28,2021-07-20,2021-07-26,2021-07-19,2021-07-25,2021-07-26,1,2,0.29,8.0,0.0,0.1371,0.1029,1,,,0,719.25,14.6667,Highest risk of transmission in schools,high,17.5,17.36,58.0,2.53,9.1,94.0,2.52,9.2,10.5,16.3,16545,Non-metro,Noncore,"Completely rural or less than 2,500 urban population, adjacent to a metro area",3017804,331996199,2021-07-28-weekly
